payment_id,customer_id,payment_amount,failure_type,retry_count,successful_payments,failed_payments,customer_age_days,days_since_failure,payment_method,previous_recovery_rate,recovered
pay_07281,cust_0253,984.85,authentication_failed,3,13,7,823,0.54,netbanking,0.65,0
pay_07282,cust_1777,786.53,bank_timeout,3,10,4,990,0.18,upi,0.714,0
pay_07283,cust_1345,945.82,expired_card,2,0,3,435,4.02,netbanking,0.0,0
pay_07284,cust_2268,9210.69,authentication_failed,3,0,2,788,2.08,card,0.0,0
pay_07285,cust_2323,1285.93,authentication_failed,2,7,3,646,3.21,netbanking,0.7,0
pay_07286,cust_0669,9627.43,expired_card,2,20,2,356,4.51,card,0.909,1
pay_07287,cust_0872,763.93,authentication_failed,0,14,4,955,0.64,card,0.778,1
pay_07288,cust_1776,523.92,insufficient_funds,0,14,2,638,3.57,card,0.875,1
pay_07289,cust_2500,4968.88,expired_card,1,5,6,832,3.14,upi,0.455,1
pay_07290,cust_1166,209.56,authentication_failed,1,8,5,765,1.88,upi,0.615,0
pay_07291,cust_1242,433.54,expired_card,0,14,1,993,0.93,upi,0.933,1
pay_07292,cust_2142,384.58,invalid_card,3,4,1,951,1.74,netbanking,0.8,0
pay_07293,cust_2056,616.41,bank_timeout,2,4,3,403,0.93,card,0.571,0
pay_07294,cust_1327,257.96,bank_timeout,3,9,3,638,0.48,netbanking,0.75,1
pay_07295,cust_2461,214.64,bank_timeout,2,1,1,863,3.65,netbanking,0.5,1
pay_07296,cust_0575,5751.43,invalid_card,2,5,6,592,4.17,netbanking,0.455,0
pay_07297,cust_2410,8846.92,authentication_failed,2,8,2,273,2.76,card,0.8,1
pay_07298,cust_2386,2833.34,authentication_failed,0,19,8,695,4.82,netbanking,0.704,0
pay_07299,cust_1982,1034.65,authentication_failed,3,14,0,828,2.31,card,1.0,1
pay_07300,cust_1111,814.17,insufficient_funds,1,17,1,320,1.88,upi,0.944,1
pay_07301,cust_0040,819.9,insufficient_funds,2,8,6,341,4.6,card,0.571,1
pay_07302,cust_0633,2160.69,bank_timeout,1,9,2,741,0.35,netbanking,0.818,1
pay_07303,cust_2318,2272.65,bank_timeout,0,6,7,914,2.82,card,0.462,0
pay_07304,cust_1965,1500.73,invalid_card,1,5,7,561,2.81,card,0.417,0
pay_07305,cust_1160,3057.79,expired_card,2,4,5,530,4.8,netbanking,0.444,0
pay_07306,cust_1117,9630.95,invalid_card,0,1,6,616,2.18,upi,0.143,0
pay_07307,cust_1788,556.74,bank_timeout,3,0,1,818,4.52,netbanking,0.0,0
pay_07308,cust_1191,1730.67,insufficient_funds,3,10,7,991,4.29,upi,0.588,1
pay_07309,cust_1546,8816.6,invalid_card,1,12,0,940,2.96,upi,1.0,1
pay_07310,cust_0344,4149.88,bank_timeout,1,14,8,474,1.14,upi,0.636,1
pay_07311,cust_1853,217.24,invalid_card,3,16,0,939,1.3,netbanking,1.0,1
pay_07312,cust_0550,5354.05,expired_card,0,15,0,359,2.79,netbanking,1.0,1
pay_07313,cust_0062,1965.41,invalid_card,0,1,5,556,2.42,card,0.167,0
pay_07314,cust_1095,8340.71,bank_timeout,1,2,0,408,4.28,card,1.0,1
pay_07315,cust_2363,8146.37,authentication_failed,0,0,7,971,3.6,netbanking,0.0,0
pay_07316,cust_1570,8129.77,bank_timeout,2,5,4,255,4.5,card,0.556,1
pay_07317,cust_0585,1552.31,insufficient_funds,1,17,4,127,0.3,upi,0.81,1
pay_07318,cust_0724,9945.71,insufficient_funds,3,13,5,737,1.42,netbanking,0.722,0
pay_07319,cust_0885,8396.55,bank_timeout,3,9,0,817,3.37,upi,1.0,0
pay_07320,cust_0337,631.81,bank_timeout,2,6,3,754,0.14,card,0.667,1
pay_07321,cust_0024,1119.46,invalid_card,1,15,7,230,1.6,netbanking,0.682,0
pay_07322,cust_1415,7438.19,expired_card,3,15,4,663,3.03,card,0.789,1
pay_07323,cust_2117,271.74,invalid_card,1,14,6,445,0.17,upi,0.7,1
pay_07324,cust_0679,1916.44,invalid_card,2,3,5,245,3.11,upi,0.375,1
pay_07325,cust_1623,1818.98,insufficient_funds,0,17,5,120,4.35,netbanking,0.773,0
pay_07326,cust_1204,4361.53,authentication_failed,2,10,6,118,2.63,netbanking,0.625,0
pay_07327,cust_0264,422.55,invalid_card,2,10,0,686,1.12,upi,1.0,1
pay_07328,cust_0439,805.41,authentication_failed,3,6,7,662,4.68,upi,0.462,0
pay_07329,cust_0934,423.22,insufficient_funds,3,5,2,238,0.57,netbanking,0.714,0
pay_07330,cust_0532,551.37,expired_card,2,0,4,933,1.38,card,0.0,0
pay_07331,cust_1203,199.13,insufficient_funds,2,18,6,943,3.94,card,0.75,0
pay_07332,cust_1853,888.0,authentication_failed,2,7,0,102,2.95,card,1.0,0
pay_07333,cust_1649,2157.98,invalid_card,3,15,6,134,0.92,upi,0.714,0
pay_07334,cust_1718,1513.13,insufficient_funds,0,18,6,648,0.27,card,0.75,1
pay_07335,cust_1115,4686.25,bank_timeout,3,12,6,119,0.13,card,0.667,0
pay_07336,cust_0693,426.05,authentication_failed,1,8,7,499,1.18,netbanking,0.533,1
pay_07337,cust_0237,230.75,authentication_failed,3,7,7,74,2.01,upi,0.5,0
pay_07338,cust_0720,450.63,bank_timeout,1,5,2,461,2.22,netbanking,0.714,1
pay_07339,cust_1365,211.83,expired_card,2,19,0,317,1.7,upi,1.0,0
pay_07340,cust_2240,1237.04,insufficient_funds,0,1,4,910,3.6,card,0.2,1
pay_07341,cust_0508,4549.75,expired_card,2,17,6,664,2.47,upi,0.739,1
pay_07342,cust_1052,278.4,insufficient_funds,2,10,6,140,3.17,upi,0.625,1
pay_07343,cust_1361,511.45,expired_card,3,13,8,165,4.45,upi,0.619,0
pay_07344,cust_1408,611.58,insufficient_funds,3,1,7,516,2.86,upi,0.125,1
pay_07345,cust_0312,919.64,authentication_failed,3,17,4,482,2.11,upi,0.81,0
pay_07346,cust_1430,1751.15,expired_card,0,7,8,830,2.14,card,0.467,0
pay_07347,cust_2132,2843.85,bank_timeout,1,15,4,70,1.63,netbanking,0.789,1
pay_07348,cust_0371,994.97,bank_timeout,1,13,1,232,2.65,card,0.929,1
pay_07349,cust_1264,838.89,expired_card,0,6,6,214,2.47,netbanking,0.5,0
pay_07350,cust_1374,1302.2,bank_timeout,1,4,6,500,1.36,netbanking,0.4,0
pay_07351,cust_1354,438.75,invalid_card,0,14,3,107,3.86,upi,0.824,1
pay_07352,cust_1790,206.68,bank_timeout,0,6,6,38,2.75,upi,0.5,0
pay_07353,cust_1927,2420.31,authentication_failed,3,11,5,839,5.0,netbanking,0.688,0
pay_07354,cust_0654,534.59,insufficient_funds,1,16,6,261,1.88,netbanking,0.727,1
pay_07355,cust_0763,5322.67,bank_timeout,2,0,3,889,2.74,upi,0.0,0
pay_07356,cust_0037,8987.09,insufficient_funds,0,2,6,707,1.11,card,0.25,0
pay_07357,cust_0240,655.44,authentication_failed,0,15,3,224,0.65,upi,0.833,0
pay_07358,cust_1507,867.32,insufficient_funds,1,3,4,817,0.28,upi,0.429,0
pay_07359,cust_1100,2640.32,bank_timeout,3,3,1,358,0.72,card,0.75,0
pay_07360,cust_0808,2652.04,bank_timeout,3,12,5,771,3.42,upi,0.706,0
pay_07361,cust_2335,1718.6,bank_timeout,2,14,5,614,1.68,upi,0.737,1
pay_07362,cust_1593,8376.28,insufficient_funds,3,10,2,561,2.85,netbanking,0.833,1
pay_07363,cust_0737,1325.22,expired_card,2,4,2,331,4.14,netbanking,0.667,1
pay_07364,cust_0928,1261.61,invalid_card,0,16,6,205,4.42,card,0.727,0
pay_07365,cust_1666,438.96,invalid_card,2,4,5,943,0.26,upi,0.444,0
pay_07366,cust_1505,2158.06,authentication_failed,1,17,4,148,2.94,card,0.81,1
pay_07367,cust_1784,248.75,expired_card,1,17,8,325,3.85,upi,0.68,1
pay_07368,cust_2346,6655.39,bank_timeout,2,18,2,535,3.7,upi,0.9,1
pay_07369,cust_1766,3712.57,invalid_card,2,20,8,797,2.15,card,0.714,0
pay_07370,cust_0010,6286.32,bank_timeout,2,1,1,42,4.97,netbanking,0.5,0
pay_07371,cust_1920,2730.36,insufficient_funds,3,1,2,909,0.39,upi,0.333,0
pay_07372,cust_0259,8738.56,expired_card,0,20,0,388,3.9,netbanking,1.0,1
pay_07373,cust_0970,352.83,bank_timeout,2,0,3,56,2.43,card,0.0,0
pay_07374,cust_0042,2000.64,bank_timeout,2,16,8,250,3.82,card,0.667,1
pay_07375,cust_1691,427.06,authentication_failed,3,20,3,761,3.34,netbanking,0.87,1
pay_07376,cust_1628,301.12,insufficient_funds,0,20,0,602,1.41,netbanking,1.0,1
pay_07377,cust_0774,8916.51,bank_timeout,3,11,1,292,2.03,upi,0.917,1
pay_07378,cust_0224,1038.56,authentication_failed,2,1,3,692,3.63,netbanking,0.25,0
pay_07379,cust_1255,1136.29,insufficient_funds,3,14,4,658,1.86,card,0.778,1
pay_07380,cust_0785,2221.26,bank_timeout,0,10,8,783,4.27,netbanking,0.556,1
pay_07381,cust_0384,9094.18,expired_card,0,17,3,599,3.32,card,0.85,0
pay_07382,cust_1826,7397.07,authentication_failed,3,12,6,818,1.45,card,0.667,0
pay_07383,cust_0124,3281.86,authentication_failed,1,12,2,811,4.22,upi,0.857,0
pay_07384,cust_2252,1915.93,expired_card,2,17,1,114,2.15,netbanking,0.944,1
pay_07385,cust_0430,824.27,bank_timeout,0,9,3,130,1.86,card,0.75,1
pay_07386,cust_0005,401.22,bank_timeout,0,4,3,321,3.08,netbanking,0.571,1
pay_07387,cust_1492,981.98,insufficient_funds,3,5,8,625,2.84,card,0.385,0
pay_07388,cust_2300,2505.7,insufficient_funds,3,16,2,454,4.29,card,0.889,1
pay_07389,cust_2485,1433.22,insufficient_funds,0,1,0,727,4.41,netbanking,1.0,0
pay_07390,cust_0526,1194.42,expired_card,2,5,1,49,1.93,card,0.833,1
pay_07391,cust_2219,985.77,insufficient_funds,1,1,5,182,3.93,card,0.167,0
pay_07392,cust_0084,1139.78,insufficient_funds,2,6,8,750,0.14,netbanking,0.429,0
pay_07393,cust_1454,2478.25,expired_card,3,9,4,353,0.8,netbanking,0.692,0
pay_07394,cust_1169,316.45,bank_timeout,0,19,1,701,2.23,upi,0.95,1
pay_07395,cust_2303,9022.38,expired_card,0,9,8,816,4.17,card,0.529,0
pay_07396,cust_0019,525.28,bank_timeout,1,19,6,114,3.01,card,0.76,1
pay_07397,cust_0998,7290.62,expired_card,1,19,5,760,2.69,upi,0.792,1
pay_07398,cust_0096,8185.63,expired_card,0,2,7,72,3.86,upi,0.222,0
pay_07399,cust_0643,2986.67,invalid_card,3,5,8,104,2.98,upi,0.385,0
pay_07400,cust_2433,1691.39,bank_timeout,0,15,6,809,1.78,upi,0.714,0
pay_07401,cust_1006,1160.39,insufficient_funds,3,2,8,109,0.39,card,0.2,1
pay_07402,cust_2398,2998.04,invalid_card,1,9,8,603,0.75,upi,0.529,0
pay_07403,cust_1452,639.7,bank_timeout,1,18,5,423,3.0,upi,0.783,0
pay_07404,cust_0352,203.28,expired_card,2,14,5,866,2.65,upi,0.737,1
pay_07405,cust_2224,294.49,authentication_failed,1,3,1,450,4.53,card,0.75,1
pay_07406,cust_1096,2692.35,expired_card,1,20,8,309,0.75,card,0.714,0
pay_07407,cust_0867,6319.79,insufficient_funds,3,6,0,144,1.59,netbanking,1.0,1
pay_07408,cust_0288,227.23,expired_card,3,19,8,373,2.57,upi,0.704,0
pay_07409,cust_1684,276.85,authentication_failed,0,8,2,692,0.59,upi,0.8,0
pay_07410,cust_0378,3411.32,invalid_card,1,3,3,643,1.12,card,0.5,0
pay_07411,cust_1945,2943.05,authentication_failed,1,11,8,956,2.5,netbanking,0.579,0
pay_07412,cust_1101,356.97,invalid_card,2,19,1,849,4.39,netbanking,0.95,0
pay_07413,cust_1712,8997.89,insufficient_funds,3,9,0,862,0.36,upi,1.0,0
pay_07414,cust_1130,1399.01,invalid_card,3,4,1,917,2.0,card,0.8,0
pay_07415,cust_0968,3610.91,expired_card,2,10,1,259,1.97,card,0.909,1
pay_07416,cust_2453,1202.21,expired_card,3,14,2,346,3.21,card,0.875,0
pay_07417,cust_1187,932.72,invalid_card,0,1,2,790,1.94,netbanking,0.333,0
pay_07418,cust_2046,437.42,invalid_card,0,8,6,275,4.18,upi,0.571,0
pay_07419,cust_1777,7309.88,authentication_failed,3,14,1,933,4.34,upi,0.933,0
pay_07420,cust_1807,314.73,bank_timeout,0,0,2,336,1.06,netbanking,0.0,1
pay_07421,cust_2279,969.14,expired_card,1,6,4,255,2.06,netbanking,0.6,0
pay_07422,cust_1173,589.1,invalid_card,2,13,7,744,3.16,upi,0.65,0
pay_07423,cust_1960,8477.51,authentication_failed,2,14,4,842,2.93,netbanking,0.778,1
pay_07424,cust_1232,2938.63,insufficient_funds,1,6,6,506,2.64,netbanking,0.5,1
pay_07425,cust_2324,1930.65,authentication_failed,3,14,2,989,3.14,upi,0.875,1
pay_07426,cust_2062,668.99,invalid_card,3,17,6,281,2.94,upi,0.739,0
pay_07427,cust_2059,1631.34,authentication_failed,1,2,3,342,4.06,card,0.4,0
pay_07428,cust_1006,7661.47,invalid_card,2,1,6,105,1.29,card,0.143,0
pay_07429,cust_2165,214.02,bank_timeout,0,15,3,225,2.75,netbanking,0.833,1
pay_07430,cust_0215,283.43,invalid_card,1,7,6,410,0.9,card,0.538,1
pay_07431,cust_0812,7673.72,expired_card,3,8,4,408,4.17,netbanking,0.667,0
pay_07432,cust_0661,4200.31,invalid_card,0,8,3,613,1.17,card,0.727,0
pay_07433,cust_1351,2266.91,invalid_card,3,16,7,734,0.65,netbanking,0.696,1
pay_07434,cust_0986,1486.79,expired_card,1,13,6,392,4.62,card,0.684,0
pay_07435,cust_2118,490.76,authentication_failed,3,14,2,998,0.59,upi,0.875,0
pay_07436,cust_0698,2103.11,bank_timeout,3,10,8,391,0.14,upi,0.556,0
pay_07437,cust_0201,714.08,invalid_card,2,4,8,954,3.44,netbanking,0.333,0
pay_07438,cust_1051,539.75,authentication_failed,0,11,1,32,2.2,card,0.917,1
pay_07439,cust_1707,7407.5,bank_timeout,1,5,6,371,1.85,netbanking,0.455,1
pay_07440,cust_2313,899.37,bank_timeout,1,19,3,153,4.46,card,0.864,1
pay_07441,cust_1457,2739.95,insufficient_funds,3,20,5,177,4.11,upi,0.8,0
pay_07442,cust_1214,5377.24,expired_card,0,13,4,731,2.59,netbanking,0.765,0
pay_07443,cust_1619,477.72,expired_card,2,13,0,275,1.34,card,1.0,0
pay_07444,cust_0287,1704.7,expired_card,1,16,0,720,4.83,card,1.0,0
pay_07445,cust_1130,598.14,expired_card,0,18,4,451,2.32,card,0.818,0
pay_07446,cust_2155,1176.45,bank_timeout,2,2,5,686,2.33,card,0.286,1
pay_07447,cust_1753,911.75,insufficient_funds,2,13,5,232,3.72,card,0.722,0
pay_07448,cust_1994,2647.43,expired_card,0,10,7,205,4.59,card,0.588,1
pay_07449,cust_0955,2160.69,expired_card,3,16,4,150,1.03,upi,0.8,0
pay_07450,cust_2327,2052.64,invalid_card,0,17,5,821,3.99,netbanking,0.773,0
pay_07451,cust_1608,936.64,expired_card,3,12,7,824,1.71,card,0.632,0
pay_07452,cust_1772,1739.35,insufficient_funds,0,8,7,658,4.08,upi,0.533,0
pay_07453,cust_2283,7170.6,invalid_card,2,3,5,994,4.49,netbanking,0.375,0
pay_07454,cust_0105,6553.18,authentication_failed,0,13,7,993,4.4,upi,0.65,1
pay_07455,cust_1114,874.88,expired_card,1,15,0,52,3.26,netbanking,1.0,1
pay_07456,cust_2444,574.99,expired_card,0,14,6,214,1.53,upi,0.7,1
pay_07457,cust_1654,280.17,expired_card,2,3,7,523,1.42,netbanking,0.3,0
pay_07458,cust_1170,539.61,insufficient_funds,1,8,8,238,0.93,upi,0.5,0
pay_07459,cust_1253,1390.03,bank_timeout,1,17,6,521,3.22,card,0.739,1
pay_07460,cust_0389,391.71,invalid_card,1,17,4,371,4.02,card,0.81,1
pay_07461,cust_2135,776.78,expired_card,2,7,8,552,4.47,netbanking,0.467,0
pay_07462,cust_0892,2302.47,expired_card,0,16,5,885,2.63,netbanking,0.762,0
pay_07463,cust_0581,8715.9,invalid_card,3,19,6,57,0.23,card,0.76,0
pay_07464,cust_1712,415.55,bank_timeout,1,12,3,135,0.97,card,0.8,0
pay_07465,cust_1362,8327.51,invalid_card,1,13,7,710,0.69,netbanking,0.65,0
pay_07466,cust_0981,371.96,authentication_failed,2,4,4,73,0.69,upi,0.5,0
pay_07467,cust_0605,586.19,insufficient_funds,2,16,8,508,0.35,card,0.667,1
pay_07468,cust_1325,1361.29,expired_card,2,4,0,626,2.69,netbanking,1.0,0
pay_07469,cust_1209,353.83,expired_card,0,1,8,374,0.55,netbanking,0.111,0
pay_07470,cust_1768,507.62,expired_card,0,0,7,945,4.32,upi,0.0,1
pay_07471,cust_1830,2659.95,invalid_card,3,10,4,684,1.34,upi,0.714,0
pay_07472,cust_0162,8872.45,authentication_failed,1,7,4,55,2.49,card,0.636,1
pay_07473,cust_0740,984.01,invalid_card,0,16,8,808,0.15,card,0.667,0
pay_07474,cust_0963,7336.52,insufficient_funds,1,9,8,738,0.5,upi,0.529,0
pay_07475,cust_2337,1236.12,authentication_failed,2,20,4,699,2.77,upi,0.833,1
pay_07476,cust_1921,5123.47,expired_card,2,19,0,86,4.24,upi,1.0,1
pay_07477,cust_2076,620.88,expired_card,2,4,8,97,4.77,netbanking,0.333,1
pay_07478,cust_2301,373.7,authentication_failed,3,3,7,64,0.72,card,0.3,0
pay_07479,cust_0103,863.88,bank_timeout,3,16,0,653,0.66,card,1.0,1
pay_07480,cust_2325,4319.19,bank_timeout,3,15,1,669,4.41,upi,0.938,1
pay_07481,cust_2478,438.64,insufficient_funds,0,17,8,335,4.44,upi,0.68,0
pay_07482,cust_0108,7741.21,invalid_card,1,10,4,426,2.28,card,0.714,1
pay_07483,cust_1460,884.35,authentication_failed,3,9,0,805,1.71,upi,1.0,0
pay_07484,cust_2386,728.45,authentication_failed,2,11,2,633,3.84,netbanking,0.846,1
pay_07485,cust_2094,4787.34,insufficient_funds,0,4,2,877,1.76,upi,0.667,1
pay_07486,cust_2292,2015.4,insufficient_funds,0,11,5,626,2.03,card,0.688,1
pay_07487,cust_1995,2401.31,insufficient_funds,2,12,7,832,3.45,netbanking,0.632,1
pay_07488,cust_2175,860.98,bank_timeout,1,13,5,689,4.31,netbanking,0.722,1
pay_07489,cust_0757,941.71,authentication_failed,3,14,4,297,0.99,card,0.778,1
pay_07490,cust_1205,9847.05,authentication_failed,3,13,4,345,3.28,upi,0.765,0
pay_07491,cust_1416,1969.49,bank_timeout,3,12,2,387,3.92,card,0.857,1
pay_07492,cust_2278,2205.18,bank_timeout,2,19,8,524,2.91,netbanking,0.704,0
pay_07493,cust_1707,497.66,bank_timeout,2,10,1,756,4.81,netbanking,0.909,0
pay_07494,cust_0023,487.92,bank_timeout,1,15,2,56,4.76,card,0.882,1
pay_07495,cust_1495,8992.64,expired_card,1,3,4,611,2.45,netbanking,0.429,1
pay_07496,cust_1060,5957.62,expired_card,3,13,3,479,4.17,upi,0.812,0
pay_07497,cust_0144,2539.32,bank_timeout,1,4,2,696,4.34,card,0.667,0
pay_07498,cust_2205,2250.3,insufficient_funds,2,18,7,619,2.8,upi,0.72,1
pay_07499,cust_1259,3427.32,authentication_failed,1,0,1,996,4.5,card,0.0,1
pay_07500,cust_0018,1170.07,authentication_failed,1,12,1,154,4.49,card,0.923,1
pay_07501,cust_1743,891.66,insufficient_funds,1,8,1,135,2.46,card,0.889,1
pay_07502,cust_0188,2130.29,expired_card,3,7,2,825,3.47,netbanking,0.778,0
pay_07503,cust_1628,363.69,bank_timeout,1,19,1,174,0.28,upi,0.95,1
pay_07504,cust_1638,837.82,authentication_failed,3,14,5,215,4.78,card,0.737,1
pay_07505,cust_0613,1695.96,insufficient_funds,2,3,2,537,3.25,netbanking,0.6,1
pay_07506,cust_1151,501.06,expired_card,1,10,8,82,1.53,upi,0.556,1
pay_07507,cust_2391,428.91,bank_timeout,0,5,5,629,1.83,netbanking,0.5,1
pay_07508,cust_0699,5061.35,bank_timeout,2,15,1,766,4.24,card,0.938,1
pay_07509,cust_1183,1065.55,invalid_card,2,6,4,269,4.24,netbanking,0.6,1
pay_07510,cust_0221,710.82,bank_timeout,1,6,8,195,3.85,upi,0.429,0
pay_07511,cust_0151,456.73,bank_timeout,2,13,8,229,4.5,netbanking,0.619,0
pay_07512,cust_1371,268.34,authentication_failed,3,13,8,149,3.06,netbanking,0.619,1
pay_07513,cust_1590,2533.05,invalid_card,2,18,3,402,0.89,upi,0.857,0
pay_07514,cust_1018,740.69,bank_timeout,3,0,1,132,2.9,netbanking,0.0,0
pay_07515,cust_0923,722.07,authentication_failed,1,11,0,105,4.17,card,1.0,1
pay_07516,cust_2495,9471.9,invalid_card,0,7,1,42,1.7,netbanking,0.875,1
pay_07517,cust_0827,558.8,insufficient_funds,1,6,7,939,3.41,upi,0.462,1
pay_07518,cust_2021,2055.66,bank_timeout,0,11,2,112,2.08,card,0.846,1
pay_07519,cust_1054,8155.3,expired_card,0,15,8,540,2.64,card,0.652,1
pay_07520,cust_0930,1942.76,invalid_card,1,12,4,649,3.43,upi,0.75,1
pay_07521,cust_0551,365.59,insufficient_funds,1,0,0,973,2.46,upi,0.0,1
pay_07522,cust_0673,925.64,expired_card,1,3,8,140,0.24,card,0.273,0
pay_07523,cust_2304,2961.39,bank_timeout,0,8,7,328,2.93,card,0.533,1
pay_07524,cust_1341,1008.57,authentication_failed,3,13,8,522,2.91,upi,0.619,1
pay_07525,cust_0086,945.9,expired_card,1,14,6,946,0.72,upi,0.7,1
pay_07526,cust_0865,3250.91,bank_timeout,0,19,6,470,2.95,card,0.76,0
pay_07527,cust_0440,326.56,expired_card,1,3,4,995,4.1,upi,0.429,0
pay_07528,cust_0127,305.66,expired_card,0,7,5,124,3.84,netbanking,0.583,0
pay_07529,cust_0833,492.25,insufficient_funds,0,18,8,169,0.91,netbanking,0.692,0
pay_07530,cust_0582,362.78,insufficient_funds,2,11,6,337,0.92,upi,0.647,0
pay_07531,cust_1305,937.11,authentication_failed,0,4,4,200,3.35,upi,0.5,0
pay_07532,cust_0528,587.31,invalid_card,0,11,3,563,3.86,upi,0.786,0
pay_07533,cust_2397,283.11,expired_card,0,7,2,238,2.3,upi,0.778,1
pay_07534,cust_1461,1927.55,expired_card,2,19,2,590,3.16,netbanking,0.905,0
pay_07535,cust_1320,2625.52,invalid_card,3,11,3,120,2.9,card,0.786,0
pay_07536,cust_0804,2339.03,invalid_card,1,16,0,397,3.18,card,1.0,1
pay_07537,cust_0961,550.11,bank_timeout,2,13,0,80,0.6,upi,1.0,1
pay_07538,cust_0462,9661.2,expired_card,3,8,8,811,4.57,card,0.5,0
pay_07539,cust_1652,7601.65,insufficient_funds,0,16,6,232,1.82,netbanking,0.727,1
pay_07540,cust_2457,2613.0,bank_timeout,1,8,0,163,3.23,card,1.0,1
pay_07541,cust_1170,790.59,insufficient_funds,0,14,1,53,3.57,upi,0.933,1
pay_07542,cust_2466,981.84,expired_card,0,13,4,207,0.15,netbanking,0.765,1
pay_07543,cust_2280,364.57,bank_timeout,1,18,7,923,0.37,upi,0.72,1
pay_07544,cust_1888,256.04,insufficient_funds,1,13,1,999,4.93,card,0.929,0
pay_07545,cust_1439,5817.93,expired_card,3,3,3,655,4.9,upi,0.5,0
pay_07546,cust_0296,1790.8,invalid_card,2,1,3,469,0.6,card,0.25,0
pay_07547,cust_2151,1551.82,expired_card,0,1,8,132,4.85,upi,0.111,0
pay_07548,cust_0281,700.26,insufficient_funds,3,5,6,848,3.72,upi,0.455,1
pay_07549,cust_1345,328.48,expired_card,3,16,4,809,2.08,upi,0.8,0
pay_07550,cust_2225,645.29,insufficient_funds,2,9,5,895,3.48,card,0.643,1
pay_07551,cust_0008,407.29,bank_timeout,2,8,3,153,1.21,netbanking,0.727,0
pay_07552,cust_0156,2546.87,invalid_card,1,18,0,40,3.79,card,1.0,1
pay_07553,cust_1537,2953.22,bank_timeout,2,5,3,275,3.37,upi,0.625,0
pay_07554,cust_0373,1905.17,bank_timeout,3,13,7,918,2.87,card,0.65,1
pay_07555,cust_1955,2834.36,expired_card,1,0,5,616,3.58,card,0.0,0
pay_07556,cust_2455,2920.36,expired_card,1,15,3,33,1.8,upi,0.833,0
pay_07557,cust_0452,322.32,authentication_failed,1,16,1,394,2.9,card,0.941,0
pay_07558,cust_1878,9900.84,authentication_failed,3,12,0,379,3.06,netbanking,1.0,0
pay_07559,cust_0554,782.6,expired_card,1,11,8,710,1.79,upi,0.579,0
pay_07560,cust_2484,2243.23,invalid_card,3,12,8,41,0.67,upi,0.6,0
pay_07561,cust_2182,2279.09,insufficient_funds,2,20,1,631,2.02,upi,0.952,1
pay_07562,cust_1797,7266.77,bank_timeout,0,8,0,301,0.7,card,1.0,1
pay_07563,cust_1010,940.41,invalid_card,1,1,0,916,1.77,netbanking,1.0,1
pay_07564,cust_0683,1689.26,insufficient_funds,0,9,6,927,3.0,netbanking,0.6,1
pay_07565,cust_1405,1951.65,insufficient_funds,0,8,6,389,2.33,upi,0.571,0
pay_07566,cust_0318,2812.16,bank_timeout,3,19,0,228,1.94,upi,1.0,0
pay_07567,cust_1413,231.84,invalid_card,2,0,3,142,3.41,upi,0.0,0
pay_07568,cust_0125,801.53,expired_card,0,16,5,564,0.23,netbanking,0.762,1
pay_07569,cust_0574,725.29,expired_card,2,14,4,415,3.16,netbanking,0.778,1
pay_07570,cust_1338,1256.25,authentication_failed,0,6,5,175,2.1,upi,0.545,0
pay_07571,cust_0298,1024.19,bank_timeout,0,1,0,895,1.23,upi,1.0,1
pay_07572,cust_1312,1114.92,insufficient_funds,0,12,3,832,2.3,netbanking,0.8,1
pay_07573,cust_0906,220.24,expired_card,0,7,2,668,1.14,upi,0.778,1
pay_07574,cust_0357,726.86,insufficient_funds,3,7,7,92,4.41,netbanking,0.5,0
pay_07575,cust_0435,6406.62,authentication_failed,0,8,2,943,2.66,upi,0.8,1
pay_07576,cust_1061,620.4,insufficient_funds,0,2,8,42,3.33,upi,0.2,0
pay_07577,cust_1147,3099.73,expired_card,2,7,4,814,2.4,netbanking,0.636,1
pay_07578,cust_1430,8999.24,insufficient_funds,1,3,3,161,0.54,card,0.5,0
pay_07579,cust_1992,4192.74,bank_timeout,0,4,2,986,4.82,upi,0.667,0
pay_07580,cust_1648,2553.25,insufficient_funds,2,18,8,476,4.66,netbanking,0.692,0
pay_07581,cust_0926,293.38,insufficient_funds,3,16,7,478,4.35,upi,0.696,1
pay_07582,cust_1440,9731.73,invalid_card,3,2,7,672,0.29,upi,0.222,0
pay_07583,cust_1940,492.86,insufficient_funds,3,5,4,839,2.68,card,0.556,1
pay_07584,cust_1293,230.92,insufficient_funds,1,15,7,370,4.65,card,0.682,0
pay_07585,cust_1509,2247.92,invalid_card,1,17,5,220,3.75,upi,0.773,0
pay_07586,cust_0435,372.82,invalid_card,0,13,4,372,2.37,card,0.765,0
pay_07587,cust_0221,1792.98,invalid_card,0,11,1,100,4.99,upi,0.917,1
pay_07588,cust_2371,2317.69,authentication_failed,3,12,1,966,0.92,upi,0.923,1
